Date,Cyano,Green.Algae,Diatoms,Total.Conc,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
15/08/2019,0.56,0,3.13,3.69,6,Absent,Future,2,4,Recovery
15/08/2019,0.9,0,3.39,4.29,7,Present,Future,1,3.1,Recovery
15/08/2019,0.95,0,3.58,4.53,7,Present,Future,1,3.2,Recovery
15/08/2019,1,0,4.34,5.34,7,Present,Future,1,3,Recovery
15/08/2019,0.71,0,1.88,2.59,8,Present,Future,1,4.1,Recovery
15/08/2019,0.6,0,2.18,2.78,8,Present,Future,1,4.2,Recovery
15/08/2019,0.85,0,1.88,2.73,8,Present,Future,1,4,Recovery
15/08/2019,0.7,0,2.25,2.95,9,Absent,Future,2,5.1,Recovery
15/08/2019,0.53,0,2.88,3.41,9,Absent,Future,2,5.2,Recovery
15/08/2019,0.65,0,2.8,3.45,9,Absent,Future,2,5,Recovery
15/08/2019,0.57,0,2.26,2.83,10,Absent,Future,2,6.1,Recovery
15/08/2019,0.63,0,2.98,3.61,10,Absent,Future,2,6.2,Recovery
15/08/2019,0.54,0,2.45,2.99,10,Absent,Future,2,6,Recovery
15/08/2019,0.72,0,2.18,2.9,11,Present,Future,1,5.1,Recovery
15/08/2019,0.52,0,1.78,2.3,11,Present,Future,1,5.2,Recovery
15/08/2019,0.88,0,2.83,3.71,11,Present,Future,1,5,Recovery
15/08/2019,0.82,0,3.52,4.34,12,Present,Future,1,6.1,Recovery
15/08/2019,0.55,0,2.81,3.36,12,Present,Future,1,6.2,Recovery
15/08/2019,0.88,0,3.65,4.53,12,Present,Future,1,6,Recovery
15/08/2019,0.64,0,3.1,3.74,13,Absent,Future,2,7.1,Recovery
15/08/2019,0.54,0,2.36,2.9,13,Absent,Future,2,7.2,Recovery
15/08/2019,0.59,0,3.47,4.06,13,Absent,Future,2,7,Recovery
15/08/2019,0.51,0,2.29,2.8,14,Absent,Future,2,8.1,Recovery
15/08/2019,0.59,0,2.87,3.46,14,Absent,Future,2,8.2,Recovery
15/08/2019,0.53,0,2.74,3.27,14,Absent,Future,2,8,Recovery
15/08/2019,0.7,0,2.22,2.92,15,Present,Future,1,7.1,Recovery
15/08/2019,1.18,0,5.18,6.36,15,Present,Future,1,7.2,Recovery
15/08/2019,0.93,0,3.06,3.99,15,Present,Future,1,7,Recovery
15/08/2019,0.82,0,2.5,3.32,16,Present,Future,1,8.1,Recovery
15/08/2019,0.69,0,2.31,3,16,Present,Future,1,8.2,Recovery
15/08/2019,0.93,0,3.35,4.28,16,Present,Future,1,8,Recovery
15/08/2019,0.67,0,2.23,2.9,17,Absent,Current,4,1,Recovery
15/08/2019,0.55,0,2.86,3.41,18,Absent,Current,4,2.1,Recovery
15/08/2019,0.5,0,2.68,3.18,18,Absent,Current,4,2.2,Recovery
15/08/2019,0.38,0,1.96,2.34,18,Absent,Current,4,2,Recovery
15/08/2019,0.85,0,3.35,4.2,19,Present,Current,3,1.1,Recovery
15/08/2019,0.76,0,1.8,2.56,19,Present,Current,3,1.2,Recovery
15/08/2019,0.63,0,2.88,3.51,19,Present,Current,3,1,Recovery
15/08/2019,0.38,0,1.42,1.8,20,Present,Current,3,2.1,Recovery
15/08/2019,0.45,0,2.27,2.72,20,Present,Current,3,2.2,Recovery
15/08/2019,0.58,0,2.51,3.09,20,Present,Current,3,2,Recovery
15/08/2019,0.83,0,3.58,4.41,21,Absent,Current,4,3.1,Recovery
15/08/2019,0.64,0,2.48,3.12,21,Absent,Current,4,3.2,Recovery
15/08/2019,0.66,0,2.74,3.4,21,Absent,Current,4,3,Recovery
15/08/2019,0.64,0,2.72,3.36,22,Absent,Current,4,4.1,Recovery
15/08/2019,0.56,0,2.04,2.6,22,Absent,Current,4,4.2,Recovery
15/08/2019,0.66,0,2.15,2.81,22,Absent,Current,4,4,Recovery
15/08/2019,0.62,0,2.32,2.94,23,Present,Current,3,3.1,Recovery
15/08/2019,0.8,0,2.83,3.63,23,Present,Current,3,3.2,Recovery
15/08/2019,0.85,0,2.55,3.4,23,Present,Current,3,3,Recovery
15/08/2019,0.64,0,2.16,2.8,24,Present,Current,3,4.1,Recovery
15/08/2019,0.58,0,2.43,3.01,24,Present,Current,3,4.2,Recovery
15/08/2019,0.68,0,2.49,3.17,24,Present,Current,3,4,Recovery
15/08/2019,0.87,0,3.38,4.25,25,Absent,Current,4,5.1,Recovery
15/08/2019,0.52,0,2.52,3.04,25,Absent,Current,4,5.2,Recovery
15/08/2019,0.52,0,2.53,3.05,25,Absent,Current,4,5,Recovery
15/08/2019,0.44,0,1.54,1.98,26,Absent,Current,4,6.1,Recovery
15/08/2019,0.4,0,1.79,2.19,26,Absent,Current,4,6.2,Recovery
15/08/2019,0.49,0,1.85,2.34,26,Absent,Current,4,6,Recovery
15/08/2019,0.66,0,3.21,3.87,27,Present,Current,3,5.1,Recovery
15/08/2019,0.68,0,2.94,3.62,27,Present,Current,3,5.2,Recovery
15/08/2019,0.56,0,2.17,2.73,27,Present,Current,3,5,Recovery
15/08/2019,0.85,0,2.58,3.43,28,Present,Current,3,6.1,Recovery
15/08/2019,0.61,0,2.34,2.95,28,Present,Current,3,6.2,Recovery
15/08/2019,0.55,0,1.89,2.44,28,Present,Current,3,6,Recovery
15/08/2019,0.48,0,1.65,2.13,29,Absent,Current,4,7.1,Recovery
15/08/2019,0.66,0,1.99,2.65,29,Absent,Current,4,7.2,Recovery
15/08/2019,0.5,0,1.72,2.22,29,Absent,Current,4,7,Recovery
15/08/2019,0.61,0,2.1,2.71,30,Absent,Current,4,8.1,Recovery
15/08/2019,0.51,0,2.69,3.2,30,Absent,Current,4,8.2,Recovery
15/08/2019,0.64,0,3.16,3.8,30,Absent,Current,4,8,Recovery
15/08/2019,0.8,0,3.32,4.12,31,Present,Current,3,7.1,Recovery
15/08/2019,0.83,0,2,2.83,31,Present,Current,3,7.2,Recovery
15/08/2019,0.84,0,3.49,4.33,31,Present,Current,3,7,Recovery
15/08/2019,0.7,0,1.97,2.67,32,Present,Current,3,8.1,Recovery
15/08/2019,0.65,0,1.92,2.57,32,Present,Current,3,8.2,Recovery
15/08/2019,0.81,0,2.69,3.5,32,Present,Current,3,8,Recovery
15/08/2019,0.81,0,3.41,4.22,33,Absent,Ambient,6,1.1,Ambient.2
15/08/2019,0.55,0,2.14,2.69,33,Absent,Ambient,6,1.2,Ambient.2
15/08/2019,0.66,0,2.51,3.17,33,Absent,Ambient,6,1,Ambient.2
15/08/2019,0.53,0,1.95,2.48,34,Absent,Ambient,6,2.1,Ambient.2
15/08/2019,0.76,0,3.12,3.88,34,Absent,Ambient,6,2.2,Ambient.2
15/08/2019,0.38,0,2.1,2.48,34,Absent,Ambient,6,2,Ambient.2
15/08/2019,0.48,0,2.19,2.67,35,Present,Ambient,5,1.1,Ambient.2
15/08/2019,0.7,0,2.74,3.44,35,Present,Ambient,5,1.2,Ambient.2
15/08/2019,0.53,0,2.19,2.72,35,Present,Ambient,5,1,Ambient.2
15/08/2019,0.65,0.03,1.45,2.13,36,Present,Ambient,5,2.1,Ambient.2
15/08/2019,0.53,0,1.62,2.15,36,Present,Ambient,5,2.2,Ambient.2
15/08/2019,0.51,0,2.12,2.63,36,Present,Ambient,5,2,Ambient.2
15/08/2019,0.59,0,2.26,2.85,37,Absent,Ambient,6,3.1,Ambient.2
15/08/2019,0.5,0,1.75,2.25,37,Absent,Ambient,6,3.2,Ambient.2
15/08/2019,0.58,0,2.27,2.85,37,Absent,Ambient,6,3,Ambient.2
15/08/2019,0.57,0,1.9,2.47,38,Absent,Ambient,6,4.1,Ambient.2
15/08/2019,0.55,0,2.22,2.77,38,Absent,Ambient,6,4.2,Ambient.2
15/08/2019,0.49,0,1.94,2.43,38,Absent,Ambient,6,4,Ambient.2
15/08/2019,0.53,0,1.78,2.31,39,Present,Ambient,5,3.1,Ambient.2
15/08/2019,0.59,0,1.97,2.56,39,Present,Ambient,5,3.2,Ambient.2
15/08/2019,0.52,0,2.22,2.74,39,Present,Ambient,5,3,Ambient.2
15/08/2019,0.64,0,2.52,3.16,40,Present,Ambient,5,4.1,Ambient.2
15/08/2019,0.58,0,2.11,2.69,40,Present,Ambient,5,4.2,Ambient.2
15/08/2019,0.73,0,2.71,3.44,40,Present,Ambient,5,4,Ambient.2
15/08/2019,0.56,0,1.83,2.39,41,Absent,Ambient,6,5.1,Ambient.2
15/08/2019,0.61,0,1.82,2.43,41,Absent,Ambient,6,5.2,Ambient.2
15/08/2019,0.54,0,1.88,2.42,41,Absent,Ambient,6,5,Ambient.2
15/08/2019,0.59,0,1.72,2.31,42,Absent,Ambient,6,6.1,Ambient.2
15/08/2019,0.48,0,2.47,2.95,42,Absent,Ambient,6,6.2,Ambient.2
15/08/2019,0.44,0,1.72,2.16,42,Absent,Ambient,6,6,Ambient.2
15/08/2019,0.6,0,1.78,2.38,43,Present,Ambient,5,5.1,Ambient.2
15/08/2019,0.59,0,2.06,2.65,43,Present,Ambient,5,5.2,Ambient.2
15/08/2019,0.5,0,2.16,2.66,43,Present,Ambient,5,5,Ambient.2
15/08/2019,0.67,0,1.56,2.23,44,Present,Ambient,5,6.1,Ambient.2
15/08/2019,0.68,0,1.81,2.49,44,Present,Ambient,5,6.2,Ambient.2
15/08/2019,0.66,0,2.21,2.87,44,Present,Ambient,5,6,Ambient.2
15/08/2019,0.61,0,2.69,3.3,45,Absent,Ambient,6,7.1,Ambient.2
15/08/2019,0.51,0,2.43,2.94,45,Absent,Ambient,6,7.2,Ambient.2
15/08/2019,0.48,0,1.9,2.38,45,Absent,Ambient,6,7,Ambient.2
15/08/2019,0.76,0,2.31,3.07,46,Absent,Ambient,6,8.1,Ambient.2
15/08/2019,0.48,0,2.62,3.1,46,Absent,Ambient,6,8.2,Ambient.2
15/08/2019,0.44,0,2.67,3.11,46,Absent,Ambient,6,8,Ambient.2
15/08/2019,0.51,0,1.91,2.42,47,Present,Ambient,5,7.1,Ambient.2
15/08/2019,0.57,0,1.97,2.54,47,Present,Ambient,5,7.2,Ambient.2
15/08/2019,0.68,0,2.95,3.63,47,Present,Ambient,5,7,Ambient.2
15/08/2019,0.9,0,3.68,4.58,48,Present,Ambient,5,8.1,Ambient.2
15/08/2019,0.79,0,2.56,3.35,48,Present,Ambient,5,8.2,Ambient.2
15/08/2019,0.56,0,2.78,3.34,48,Present,Ambient,5,8,Ambient.2
16/08/2019,0.33,0,1.49,1.82,1,Absent,Future,2,1,Recovery
16/08/2019,0.66,0,2.83,3.49,2,Absent,Future,2,2.1,Recovery
16/08/2019,0.6,0,3.26,3.86,2,Absent,Future,2,2.2,Recovery
16/08/2019,0.35,0,2.68,3.03,2,Absent,Future,2,2,Recovery
16/08/2019,0.9,0,2.78,3.68,3,Present,Future,1,1.1,Recovery
16/08/2019,0.77,0,2.49,3.26,3,Present,Future,1,1.2,Recovery
16/08/2019,0.56,0,2.02,2.58,3,Present,Future,1,1,Recovery
16/08/2019,0.78,0,2.95,3.73,4,Present,Future,1,2.1,Recovery
16/08/2019,0.93,0,3.57,4.5,4,Present,Future,1,2.2,Recovery
16/08/2019,0.82,0,4.15,4.97,4,Present,Future,1,2,Recovery
16/08/2019,0.86,0,3.79,4.65,5,Absent,Future,2,3.1,Recovery
16/08/2019,0.57,0,2.82,3.39,5,Absent,Future,2,3.2,Recovery
16/08/2019,0.45,0,2.3,2.75,5,Absent,Future,2,3,Recovery
16/08/2019,0.75,0,2.27,3.02,6,Absent,Future,2,4.1,Recovery
16/08/2019,0.69,0,3.2,3.89,6,Absent,Future,2,4.2,Recovery
16/08/2019,0.6,0,2.88,3.48,6,Absent,Future,2,4,Recovery
16/08/2019,0.74,0,2.73,3.47,7,Present,Future,1,3.1,Recovery
16/08/2019,0.96,0,3.39,4.35,7,Present,Future,1,3.2,Recovery
16/08/2019,0.75,0,2.83,3.58,7,Present,Future,1,3,Recovery
16/08/2019,0.58,0,1.34,1.92,8,Present,Future,1,4.1,Recovery
16/08/2019,0.58,0,2.27,2.85,8,Present,Future,1,4.2,Recovery
16/08/2019,0.97,0,1.97,2.94,8,Present,Future,1,4,Recovery
16/08/2019,0.55,0,2.04,2.59,9,Absent,Future,2,5.1,Recovery
16/08/2019,0.74,0,3,3.74,9,Absent,Future,2,5.2,Recovery
16/08/2019,0.68,0,2.63,3.31,9,Absent,Future,2,5,Recovery
16/08/2019,0.53,0,1.95,2.48,10,Absent,Future,2,6.1,Recovery
16/08/2019,0.78,0,3.56,4.34,10,Absent,Future,2,6.2,Recovery
16/08/2019,0.44,0,2.17,2.61,10,Absent,Future,2,6,Recovery
16/08/2019,0.59,0,1.8,2.39,11,Present,Future,1,5.1,Recovery
16/08/2019,0.53,0,2.1,2.63,11,Present,Future,1,5.2,Recovery
16/08/2019,0.58,0,1.63,2.21,11,Present,Future,1,5,Recovery
16/08/2019,0.63,0,2.57,3.2,12,Present,Future,1,6.1,Recovery
16/08/2019,0.41,0,3.19,3.6,12,Present,Future,1,6.2,Recovery
16/08/2019,0.55,0,2.38,2.93,12,Present,Future,1,6,Recovery
16/08/2019,0.71,0,2.66,3.37,13,Absent,Future,2,7.1,Recovery
16/08/2019,0.52,0,2.75,3.27,13,Absent,Future,2,7.2,Recovery
16/08/2019,0.44,0,2.34,2.78,13,Absent,Future,2,7,Recovery
16/08/2019,0.44,0,2.44,2.88,14,Absent,Future,2,8.1,Recovery
16/08/2019,0.46,0,3.4,3.86,14,Absent,Future,2,8.2,Recovery
16/08/2019,0.4,0,3.08,3.48,14,Absent,Future,2,8,Recovery
16/08/2019,0.5,0,2.66,3.16,15,Present,Future,1,7.1,Recovery
16/08/2019,0.44,0,2.23,2.67,15,Present,Future,1,7.2,Recovery
16/08/2019,0.72,0,3,3.72,15,Present,Future,1,7,Recovery
16/08/2019,0.99,0,4.57,5.56,16,Present,Future,1,8.1,Recovery
16/08/2019,0.73,0,3.42,4.15,16,Present,Future,1,8.2,Recovery
16/08/2019,0.78,0,2.87,3.65,16,Present,Future,1,8,Recovery
16/08/2019,0.42,0,2.5,2.92,17,Absent,Current,4,1,Recovery
16/08/2019,0.5,0,2.5,3,18,Absent,Current,4,2.1,Recovery
16/08/2019,0.49,0,2.49,2.98,18,Absent,Current,4,2.2,Recovery
16/08/2019,0.39,0,2.03,2.42,18,Absent,Current,4,2,Recovery
16/08/2019,0.87,0,2.76,3.63,19,Present,Current,3,1.1,Recovery
16/08/2019,0.62,0,1.66,2.28,19,Present,Current,3,1.2,Recovery
16/08/2019,0.49,0,1.65,2.14,19,Present,Current,3,1,Recovery
16/08/2019,0.42,0,1.61,2.03,20,Present,Current,3,2.1,Recovery
16/08/2019,0.48,0,2.69,3.17,20,Present,Current,3,2.2,Recovery
16/08/2019,0.48,0,2.17,2.65,20,Present,Current,3,2,Recovery
16/08/2019,0.68,0,3.06,3.74,21,Absent,Current,4,3.1,Recovery
16/08/2019,0.49,0,2.49,2.98,21,Absent,Current,4,3.2,Recovery
16/08/2019,0.44,0,2.53,2.97,21,Absent,Current,4,3,Recovery
16/08/2019,0.63,0,2.2,2.83,22,Absent,Current,4,4.1,Recovery
16/08/2019,0.47,0,1.43,1.9,22,Absent,Current,4,4.2,Recovery
16/08/2019,0.61,0,1.87,2.48,22,Absent,Current,4,4,Recovery
16/08/2019,0.45,0,1.9,2.35,23,Present,Current,3,3.1,Recovery
16/08/2019,0.49,0,1.76,2.25,23,Present,Current,3,3.2,Recovery
16/08/2019,0.69,0,2.2,2.89,23,Present,Current,3,3,Recovery
16/08/2019,0.54,0,2.67,3.21,24,Present,Current,3,4.1,Recovery
16/08/2019,0.49,0,2.47,2.96,24,Present,Current,3,4.2,Recovery
16/08/2019,0.56,0,1.49,2.05,24,Present,Current,3,4,Recovery
16/08/2019,0.78,0,2.56,3.34,25,Absent,Current,4,5.1,Recovery
16/08/2019,0.4,0,2.45,2.85,25,Absent,Current,4,5.2,Recovery
16/08/2019,0.32,0,2.19,2.51,25,Absent,Current,4,5,Recovery
16/08/2019,0.47,0,1.69,2.16,26,Absent,Current,4,6.1,Recovery
16/08/2019,0.38,0,1.99,2.37,26,Absent,Current,4,6.2,Recovery
16/08/2019,0.43,0,1.6,2.03,26,Absent,Current,4,6,Recovery
16/08/2019,0.5,0,2.03,2.53,27,Present,Current,3,5.1,Recovery
16/08/2019,0.51,0,2.42,2.93,27,Present,Current,3,5.2,Recovery
16/08/2019,1.43,0,3.18,4.61,27,Present,Current,3,5,Recovery
16/08/2019,0.71,0,2.1,2.81,28,Present,Current,3,6.1,Recovery
16/08/2019,0.42,0,2.3,2.72,28,Present,Current,3,6.2,Recovery
16/08/2019,0.55,0,2.13,2.68,28,Present,Current,3,6,Recovery
16/08/2019,0.47,0,1.67,2.14,29,Absent,Current,4,7.1,Recovery
16/08/2019,0.35,0,1.45,1.8,29,Absent,Current,4,7.2,Recovery
16/08/2019,0.46,0,1.67,2.13,29,Absent,Current,4,7,Recovery
16/08/2019,0.55,0,2.08,2.63,30,Absent,Current,4,8.1,Recovery
16/08/2019,0.52,0,2.02,2.54,30,Absent,Current,4,8.2,Recovery
16/08/2019,0.47,0,2.54,3.01,30,Absent,Current,4,8,Recovery
16/08/2019,0.64,0.16,2.65,3.45,31,Present,Current,3,7.1,Recovery
16/08/2019,0.83,0,2.21,3.04,31,Present,Current,3,7.2,Recovery
16/08/2019,0.7,0,2.88,3.58,31,Present,Current,3,7,Recovery
16/08/2019,0.76,0,1.99,2.75,32,Present,Current,3,8.1,Recovery
16/08/2019,0.58,0,2.22,2.8,32,Present,Current,3,8.2,Recovery
16/08/2019,0.84,0,2.67,3.51,32,Present,Current,3,8,Recovery
16/08/2019,0.72,0,2.86,3.58,33,Absent,Ambient,6,1.1,Ambient.2
16/08/2019,0.57,0,2.09,2.66,33,Absent,Ambient,6,1.2,Ambient.2
16/08/2019,0.52,0,2.03,2.55,33,Absent,Ambient,6,1,Ambient.2
16/08/2019,0.51,0,1.75,2.26,34,Absent,Ambient,6,2.1,Ambient.2
16/08/2019,0.49,0,2.07,2.56,34,Absent,Ambient,6,2.2,Ambient.2
16/08/2019,0.46,0,1.75,2.21,34,Absent,Ambient,6,2,Ambient.2
16/08/2019,0.48,0,1.49,1.97,35,Present,Ambient,5,1.1,Ambient.2
16/08/2019,0.53,0,1.98,2.51,35,Present,Ambient,5,1.2,Ambient.2
16/08/2019,0.51,0,1.97,2.48,35,Present,Ambient,5,1,Ambient.2
16/08/2019,0.51,0,1.54,2.05,36,Present,Ambient,5,2.1,Ambient.2
16/08/2019,0.52,0,1.5,2.02,36,Present,Ambient,5,2.2,Ambient.2
16/08/2019,0.41,0,1.21,1.62,36,Present,Ambient,5,2,Ambient.2
16/08/2019,0.52,0,1.69,2.21,37,Absent,Ambient,6,3.1,Ambient.2
16/08/2019,0.36,0,1.45,1.81,37,Absent,Ambient,6,3.2,Ambient.2
16/08/2019,0.49,0,1.69,2.18,37,Absent,Ambient,6,3,Ambient.2
16/08/2019,0.42,0,1.91,2.33,38,Absent,Ambient,6,4.1,Ambient.2
16/08/2019,0.46,0,2.12,2.58,38,Absent,Ambient,6,4.2,Ambient.2
16/08/2019,0.33,0,1.9,2.23,38,Absent,Ambient,6,4,Ambient.2
16/08/2019,0.52,0,1.89,2.41,39,Present,Ambient,5,3.1,Ambient.2
16/08/2019,0.56,0,2.14,2.7,39,Present,Ambient,5,3.2,Ambient.2
16/08/2019,0.52,0,1.93,2.45,39,Present,Ambient,5,3,Ambient.2
16/08/2019,0.63,0,2.8,3.43,40,Present,Ambient,5,4.1,Ambient.2
16/08/2019,0.54,0,1.61,2.15,40,Present,Ambient,5,4.2,Ambient.2
16/08/2019,0.54,0,2.55,3.09,40,Present,Ambient,5,4,Ambient.2
16/08/2019,0.44,0,1.85,2.29,41,Absent,Ambient,6,5.1,Ambient.2
16/08/2019,0.55,0,1.8,2.35,41,Absent,Ambient,6,5.2,Ambient.2
16/08/2019,0.43,0,1.63,2.06,41,Absent,Ambient,6,5,Ambient.2
16/08/2019,0.62,0,1.76,2.38,42,Absent,Ambient,6,6.1,Ambient.2
16/08/2019,0.47,0,2.58,3.05,42,Absent,Ambient,6,6.2,Ambient.2
16/08/2019,0.41,0,1.69,2.1,42,Absent,Ambient,6,6,Ambient.2
16/08/2019,0.79,0,3.46,4.25,43,Present,Ambient,5,5.1,Ambient.2
16/08/2019,0.51,0,2.02,2.53,43,Present,Ambient,5,5.2,Ambient.2
16/08/2019,0.55,0,2.13,2.68,43,Present,Ambient,5,5,Ambient.2
16/08/2019,0.65,0,1.64,2.29,44,Present,Ambient,5,6.1,Ambient.2
16/08/2019,0.68,0,2.85,3.53,44,Present,Ambient,5,6.2,Ambient.2
16/08/2019,0.91,0,2.57,3.48,44,Present,Ambient,5,6,Ambient.2
16/08/2019,0.62,0,2.16,2.78,45,Absent,Ambient,6,7.1,Ambient.2
16/08/2019,0.58,0,1.93,2.51,45,Absent,Ambient,6,7.2,Ambient.2
16/08/2019,0.39,0,1.61,2,45,Absent,Ambient,6,7,Ambient.2
16/08/2019,0.59,0,1.88,2.47,46,Absent,Ambient,6,8.1,Ambient.2
16/08/2019,0.58,0,2.72,3.3,46,Absent,Ambient,6,8.2,Ambient.2
16/08/2019,0.45,0,2.15,2.6,46,Absent,Ambient,6,8,Ambient.2
16/08/2019,0.5,0,2.48,2.98,47,Present,Ambient,5,7.1,Ambient.2
16/08/2019,0.57,0,1.69,2.26,47,Present,Ambient,5,7.2,Ambient.2
16/08/2019,0.46,0,2.46,2.92,47,Present,Ambient,5,7,Ambient.2
16/08/2019,0.73,0,3.23,3.96,48,Present,Ambient,5,8.1,Ambient.2
16/08/2019,0.58,0,2.64,3.22,48,Present,Ambient,5,8.2,Ambient.2
16/08/2019,0.36,0,2.55,2.91,48,Present,Ambient,5,8,Ambient.2
17/08/2019,0.27,0,1.12,1.39,1,Absent,Future,2,1,Recovery
17/08/2019,0.4,0,1.42,1.82,2,Absent,Future,2,2.1,Recovery
17/08/2019,0.39,0,1.33,1.72,2,Absent,Future,2,2.2,Recovery
17/08/2019,0.38,0,1.11,1.49,2,Absent,Future,2,2,Recovery
17/08/2019,0.62,0,1.83,2.45,3,Present,Future,1,1.1,Recovery
17/08/2019,0.61,0,1.68,2.29,3,Present,Future,1,1.2,Recovery
17/08/2019,0.51,0,1.44,1.95,3,Present,Future,1,1,Recovery
17/08/2019,0.41,0,1.12,1.53,4,Present,Future,1,2.1,Recovery
17/08/2019,0.51,0,1.65,2.16,4,Present,Future,1,2.2,Recovery
17/08/2019,0.69,0,2.53,3.22,4,Present,Future,1,2,Recovery
17/08/2019,0.61,0,2.75,3.36,5,Absent,Future,2,3.1,Recovery
17/08/2019,0.4,0,2.48,2.88,5,Absent,Future,2,3.2,Recovery
17/08/2019,0.32,0,1.45,1.77,5,Absent,Future,2,3,Recovery
17/08/2019,0.46,0,1.03,1.49,6,Absent,Future,2,4.1,Recovery
17/08/2019,0.38,0,1.31,1.69,6,Absent,Future,2,4.2,Recovery
17/08/2019,0.35,0,1.33,1.68,6,Absent,Future,2,4,Recovery
17/08/2019,0.48,0,1.28,1.76,7,Present,Future,1,3.1,Recovery
17/08/2019,0.56,0,1.44,2,7,Present,Future,1,3.2,Recovery
17/08/2019,0.52,0,1.25,1.77,7,Present,Future,1,3,Recovery
17/08/2019,0.44,0,0.87,1.31,8,Present,Future,1,4.1,Recovery
17/08/2019,0.4,0,1.27,1.67,8,Present,Future,1,4.2,Recovery
17/08/2019,0.72,0,1.37,2.09,8,Present,Future,1,4,Recovery
17/08/2019,0.56,0,1.54,2.1,9,Absent,Future,2,5.1,Recovery
17/08/2019,0.62,0,1.98,2.6,9,Absent,Future,2,5.2,Recovery
17/08/2019,0.51,0,2.06,2.57,9,Absent,Future,2,5,Recovery
17/08/2019,0.38,0,1.01,1.39,10,Absent,Future,2,6.1,Recovery
17/08/2019,0.48,0,1.87,2.35,10,Absent,Future,2,6.2,Recovery
17/08/2019,0.4,0,1.54,1.94,10,Absent,Future,2,6,Recovery
17/08/2019,0.54,0,2.21,2.75,11,Present,Future,1,5.1,Recovery
17/08/2019,0.53,0,1.43,1.96,11,Present,Future,1,5.2,Recovery
17/08/2019,0.45,0,1.25,1.7,11,Present,Future,1,5,Recovery
17/08/2019,0.45,0,1.22,1.67,12,Present,Future,1,6.1,Recovery
17/08/2019,0.28,0,2.38,2.66,12,Present,Future,1,6.2,Recovery
17/08/2019,0.48,0,1.32,1.8,12,Present,Future,1,6,Recovery
17/08/2019,0.56,0,1.96,2.52,13,Absent,Future,2,7.1,Recovery
17/08/2019,0.42,0,2.5,2.92,13,Absent,Future,2,7.2,Recovery
17/08/2019,0.39,0,2.62,3.01,13,Absent,Future,2,7,Recovery
17/08/2019,0.43,0,1.43,1.86,14,Absent,Future,2,8.1,Recovery
17/08/2019,0.44,0,1.87,2.31,14,Absent,Future,2,8.2,Recovery
17/08/2019,0.42,0,1.46,1.88,14,Absent,Future,2,8,Recovery
17/08/2019,0.66,0,2.33,2.99,15,Present,Future,1,7.1,Recovery
17/08/2019,0.41,0,1.62,2.03,15,Present,Future,1,7.2,Recovery
17/08/2019,0.61,0,2.16,2.77,15,Present,Future,1,7,Recovery
17/08/2019,0.67,0,1.99,2.66,16,Present,Future,1,8.1,Recovery
17/08/2019,0.65,0,1.96,2.61,16,Present,Future,1,8.2,Recovery
17/08/2019,0.62,0,2,2.62,16,Present,Future,1,8,Recovery
17/08/2019,0.41,0,1.06,1.47,17,Absent,Current,4,1,Recovery
17/08/2019,0.3,0,1.03,1.33,18,Absent,Current,4,2.1,Recovery
17/08/2019,0.35,0,1.05,1.4,18,Absent,Current,4,2.2,Recovery
17/08/2019,0.38,0,1.44,1.82,18,Absent,Current,4,2,Recovery
17/08/2019,0.45,0,1.34,1.79,19,Present,Current,3,1.1,Recovery
17/08/2019,0.49,0,0.86,1.35,19,Present,Current,3,1.2,Recovery
17/08/2019,0.34,0,0.85,1.19,19,Present,Current,3,1,Recovery
17/08/2019,0.33,0,0.94,1.27,20,Present,Current,3,2.1,Recovery
17/08/2019,0.32,0,1.07,1.39,20,Present,Current,3,2.2,Recovery
17/08/2019,0.41,0,1.53,1.94,20,Present,Current,3,2,Recovery
17/08/2019,0.58,0,2.09,2.67,21,Absent,Current,4,3.1,Recovery
17/08/2019,0.51,0,2.12,2.63,21,Absent,Current,4,3.2,Recovery
17/08/2019,0.41,0,1.09,1.5,21,Absent,Current,4,3,Recovery
17/08/2019,0.44,0,1.1,1.54,22,Absent,Current,4,4.1,Recovery
17/08/2019,0.29,0,0.72,1.01,22,Absent,Current,4,4.2,Recovery
17/08/2019,0.37,0,0.92,1.29,22,Absent,Current,4,4,Recovery
17/08/2019,0.46,0,1.29,1.75,23,Present,Current,3,3.1,Recovery
17/08/2019,0.51,0,1.35,1.86,23,Present,Current,3,3.2,Recovery
17/08/2019,0.52,0,1.24,1.76,23,Present,Current,3,3,Recovery
17/08/2019,0.47,0,1.11,1.58,24,Present,Current,3,4.1,Recovery
17/08/2019,0.48,0,1.34,1.82,24,Present,Current,3,4.2,Recovery
17/08/2019,0.43,0,1.22,1.65,24,Present,Current,3,4,Recovery
17/08/2019,0.79,0,2.43,3.22,25,Absent,Current,4,5.1,Recovery
17/08/2019,0.52,0,2.73,3.25,25,Absent,Current,4,5.2,Recovery
17/08/2019,0.36,0,1.46,1.82,25,Absent,Current,4,5,Recovery
17/08/2019,0.25,0,0.97,1.22,26,Absent,Current,4,6.1,Recovery
17/08/2019,0.31,0,1.68,1.99,26,Absent,Current,4,6.2,Recovery
17/08/2019,0.32,0,0.97,1.29,26,Absent,Current,4,6,Recovery
17/08/2019,0.36,0,1.37,1.73,27,Present,Current,3,5.1,Recovery
